date,season,home_team,away_team,wday,midweek,points_home,points_away,fthg,ftag,hs,as,hst,ast,hf,af,hy,ay,hr,ar,hc,ac,acn,before_national_comps,after_national_comps,capacity,distance,ln_capacity,season_part,ht_promoted,at_promoted,ht_mv,at_mv,ht_short_week,at_short_week,rm_hs,rm_as,rm_hst,rm_ast,rm_fthg,rm_ftag,rm_hc,rm_ac,rm_hf,rm_af,rm_hy,rm_ay,rm_hr,rm_ar
2015-10-25,2015-16,Bournemouth,Tottenham,1,0,0,3,1,5,11,14,3,9,8,15,0,1,0,0,4,5,0,0,0,11364,155927.61092862373,9.338205742974079,beginning,1,0,$109.89m,$409.04m,0,0,10.75,9.5,4,3.75,1.25,1.75,5,3.75,9.75,15.5,1.25,2.5,0,0.25
2015-10-25,2015-16,Liverpool,Southampton,1,0,1,1,1,1,15,8,2,3,8,11,1,0,0,1,10,7,0,0,0,53394,300805.1523058918,10.885453659084916,beginning,0,0,$412.78m,$248.05m,0,0,18,9.25,5.5,3.5,1.25,1.75,8,4.25,9.25,12,1.25,0.75,0.25,0.5
2015-10-25,2015-16,Man United,Man City,1,0,1,1,0,0,6,6,1,1,17,13,2,2,0,0,6,4,0,0,0,74140,5746.273928950954,11.213710476704723,beginning,0,0,$483.84m,$549.29m,0,0,11.75,7.5,4.75,2.25,1.5,0.25,6.5,3.75,12.5,13,1.25,2.25,0,0
2015-10-25,2015-16,Sunderland,Newcastle,1,0,3,0,3,0,9,21,3,8,12,10,0,2,0,1,1,10,0,0,0,49000,16434.166730997775,10.799575577092764,beginning,0,0,$122.38m,$217.80m,0,0,10.75,19,2.5,6.75,1.5,1,2.75,7.5,13.25,10.5,2,2.25,0.25,0.25
2015-10-31,2015-16,Chelsea,Liverpool,7,0,0,3,1,3,8,16,2,7,9,21,1,4,0,0,1,7,0,0,0,40834,286982.74520667293,10.617270346696145,beginning,0,0,$608.85m,$412.78m,0,0,12.25,11.5,3.75,3.75,1.5,1.5,3.5,5.5,14.25,15.75,1.75,3.25,0,0.5
2015-10-31,2015-16,Crystal Palace,Man United,7,0,1,1,0,0,10,5,5,1,12,15,3,3,0,0,7,3,0,0,0,25486,273477.0940691965,10.145884560772224,beginning,0,0,$149.27m,$483.84m,0,0,11.75,14.25,4,3.5,0.75,1,5,4.75,12,13,2.25,3,0.25,0
2015-10-31,2015-16,Man City,Norwich,7,0,3,0,2,1,21,5,5,3,4,13,2,2,0,1,12,4,0,0,0,53400,253611.89310485657,10.885566024948286,beginning,0,1,$549.29m,$128.59m,0,0,21.5,5.5,8.75,2.75,3.5,1.25,8.75,4.25,9.5,8.25,2,1.5,0,0.25
2015-10-31,2015-16,Newcastle,Stoke,7,0,1,1,0,0,15,9,6,2,6,16,1,3,0,0,11,4,0,0,0,52305,224164.22682672043,10.864847247777861,beginning,0,0,$217.80m,$161.70m,0,0,13,14,5.5,4,2.25,1.5,5.75,5.5,9,13.25,1,2,0,0
2015-10-31,2015-16,Swansea,Arsenal,7,0,0,3,0,3,8,15,3,5,12,7,2,0,0,0,4,4,0,0,0,21088,264719.5194183452,9.956459437302234,beginning,0,0,$160.38m,$503.64m,0,0,11.25,15,2.5,5,0.5,1.5,3,4,9.5,12.75,1.75,2,0,0.25
2015-10-31,2015-16,Watford,West Ham,7,0,3,0,2,0,20,8,5,3,16,12,3,0,0,1,7,2,0,0,0,22200,29354.01074693448,10.00784756786037,beginning,1,0,$150.70m,$221.46m,0,0,15,12.25,3.5,3.75,0.75,1,4.25,4.5,13.75,15,2.5,1.5,0.25,0.25
2015-10-31,2015-16,West Brom,Leicester,7,0,0,3,2,3,14,13,6,5,3,11,0,2,0,0,6,4,0,0,0,26688,56949.205818138296,10.191969305158473,beginning,0,0,$124.41m,$177.21m,0,0,9.75,12,3,3.75,1.25,1.5,4.25,4.5,7.25,9.25,0.75,1.75,0,0
2015-11-01,2015-16,Everton,Sunderland,1,0,3,0,6,2,15,17,8,9,6,5,3,2,0,0,6,1,0,0,0,39572,193788.87034831423,10.585877076443113,middle,0,0,$274.84m,$122.38m,0,0,13.75,13.75,6,5.5,2.5,1.75,5.75,7.25,10,12.5,2.5,2.25,0,0
2015-11-01,2015-16,Southampton,Bournemouth,1,0,3,0,2,0,11,16,2,2,5,5,0,2,1,0,4,6,0,0,0,32384,36747.15669784618,10.385419752647138,middle,0,1,$248.05m,$109.89m,0,0,14.5,15.75,5.75,4,2.25,1.5,4.75,5.25,11.25,10.5,1.75,0.75,0.25,0
2015-11-02,2015-16,Tottenham,Aston Villa,2,0,3,0,3,1,17,13,6,2,6,15,0,3,0,0,4,3,0,0,0,36284,158803.19250579146,10.499132151734834,middle,0,0,$409.04m,$129.75m,0,0,16.75,14.75,6,4.25,2,0.5,5.75,5.75,11.75,10.75,1.75,2,0,0
2015-11-07,2015-16,Bournemouth,Newcastle,7,0,0,3,0,1,20,2,5,1,9,11,2,2,0,0,16,0,0,0,0,11364,472248.43994694576,9.338205742974079,middle,1,0,$109.89m,$217.80m,0,0,14.5,9,4.75,3.5,1,1.75,8,2.75,9.75,13.5,1.25,2,0,0.25
2015-11-07,2015-16,Leicester,Watford,7,0,3,0,2,1,12,8,6,4,10,10,0,1,0,0,4,2,0,0,0,32261,119298.4601546112,10.381614349338879,middle,0,1,$177.21m,$150.70m,0,0,15.25,13.5,5.5,6,2,2,4.25,3.5,8.5,11.5,1.5,1,0,0
2015-11-07,2015-16,Man United,West Brom,7,0,3,0,2,0,13,4,3,0,11,10,1,3,0,1,5,1,0,0,0,74140,107808.43152454116,11.213710476704723,middle,0,0,$483.84m,$124.41m,0,0,10,6.75,3.5,2.25,2,0.25,5,2.75,11.5,12.75,1,2.5,0,0.25
2015-11-07,2015-16,Norwich,Swansea,7,0,3,0,1,0,9,8,5,0,12,7,1,0,0,0,5,2,0,0,0,27359,374446.4438509881,10.216800821360927,middle,1,0,$128.59m,$160.38m,0,0,13.5,9.5,3.5,2.75,1.25,1,9.5,4.25,9.25,7,1,1.5,0,0
2015-11-07,2015-16,Stoke,Chelsea,7,0,3,0,1,0,8,19,2,4,13,10,3,1,0,0,1,9,0,0,0,30089,215493.0912726239,10.311914935439406,middle,0,0,$161.70m,$608.85m,0,0,9.75,13.75,3,4.5,1.25,1.25,4.5,6.25,10.75,12.75,2,1.5,0,0
2015-11-07,2015-16,Sunderland,Southampton,7,0,0,3,0,1,9,11,3,4,3,7,1,3,0,0,10,11,0,0,0,49000,446248.8696521091,10.799575577092764,middle,0,0,$122.38m,$248.05m,0,0,10.5,16.75,2.75,5.5,1.25,1,4.5,9.25,10,10,1.25,2.5,0.25,0.25
2015-11-07,2015-16,West Ham,Everton,7,0,1,1,1,1,16,13,5,4,11,12,1,2,0,0,3,5,0,0,0,60000,291013.45587677613,11.002099841204238,middle,0,0,$221.46m,$274.84m,0,0,16,12.75,5,4.75,1.75,1,5.75,5.25,9,13,0.5,2.25,0,0.25
2015-11-08,2015-16,Arsenal,Tottenham,1,0,1,1,1,1,10,14,4,4,12,17,0,1,0,0,7,6,0,0,0,60704,5870.962807230732,11.013764872734741,middle,0,0,$503.64m,$409.04m,0,0,17.75,10.5,6.5,4.5,2,0.5,7.5,4.5,9.25,15.25,1,1.25,0,0.25
2015-11-08,2015-16,Aston Villa,Man City,1,0,1,1,0,0,3,13,0,3,7,7,1,1,0,0,3,8,0,0,0,42749,110470.54397636351,10.663101082278448,middle,0,0,$129.75m,$549.29m,0,0,9.5,11.75,2,4.5,0.25,1,4.5,6.5,9.75,9.5,1.5,1.75,0,0
2015-11-08,2015-16,Liverpool,Crystal Palace,1,0,0,3,1,2,22,9,4,4,7,6,1,2,0,0,14,6,0,0,0,53394,298798.38730675576,10.885453659084916,middle,0,0,$412.78m,$149.27m,0,0,20.25,8.5,6.25,3.25,1.5,1.5,10.25,4,6.75,10.75,0.75,1,0,0.25
2015-11-21,2015-16,Chelsea,Norwich,7,0,3,0,1,0,21,4,7,2,4,12,1,4,0,0,6,5,0,0,0,40834,163290.177332295,10.617270346696145,middle,0,1,$608.85m,$128.59m,0,0,12,10.25,3.75,3.75,1.25,1.5,3.75,5.5,12.25,16,1.25,4,0,0
2015-11-21,2015-16,Everton,Aston Villa,7,0,3,0,4,0,16,10,9,3,6,9,0,0,0,0,2,3,0,0,0,39572,126355.82256259768,10.585877076443113,middle,0,0,$274.84m,$129.75m,0,0,14.25,12.5,6,5.75,2.75,1.5,4.5,4.5,8.5,11.75,2,1.75,0,0
2015-11-21,2015-16,Man City,Liverpool,7,0,0,3,1,4,11,14,3,9,5,13,0,3,0,0,11,5,0,0,0,53400,50738.53170435916,10.885566024948286,middle,0,0,$549.29m,$412.78m,0,0,17.5,7.5,7.5,4.25,3.5,1.75,7.5,4.75,8.25,9.75,1.75,1.75,0,0.25
2015-11-21,2015-16,Newcastle,Leicester,7,0,0,3,0,3,9,18,1,7,9,12,4,1,0,0,4,9,0,0,0,52305,264067.0615809875,10.864847247777861,middle,0,0,$217.80m,$177.21m,0,0,11.5,15.25,4.5,4.75,2,1.75,5.5,6.5,9.25,13.25,1.75,1.75,0,0
2015-11-21,2015-16,Southampton,Stoke,7,0,0,3,0,1,16,16,1,4,8,8,2,0,0,0,7,3,0,0,0,32384,237990.466344802,10.385419752647138,middle,0,0,$248.05m,$161.70m,0,0,14.75,17.25,4,4.25,1.75,1,5.25,4.75,11.75,9.25,1.75,0.75,0.25,0
2015-11-21,2015-16,Swansea,Bournemouth,7,0,1,1,2,2,11,16,4,4,7,9,3,2,0,0,4,5,0,0,0,21088,177746.19429978303,9.956459437302234,middle,0,1,$160.38m,$109.89m,0,0,11,14.75,2.75,5.5,1,2,3.5,4.25,8.25,12.25,2,2,0,0
2015-11-21,2015-16,Watford,Man United,7,0,0,3,1,2,10,13,5,6,6,12,1,2,0,0,4,10,0,0,0,22200,238136.45889151594,10.00784756786037,middle,1,0,$150.70m,$483.84m,0,0,13.25,13.5,3.25,4.5,0.75,1.5,5,6.25,12.5,14.5,2.5,1.75,0,0.25
2015-11-21,2015-16,West Brom,Arsenal,7,0,3,0,2,1,4,11,1,3,14,10,3,2,0,0,3,5,0,0,0,26688,165673.2078471884,10.191969305158473,middle,0,0,$124.41m,$503.64m,0,0,8.75,11.25,3,3.5,1.75,1.75,4,4.5,9.5,10.5,1.25,2.25,0,0
2015-11-22,2015-16,Tottenham,West Ham,1,0,3,0,4,1,22,10,12,4,13,9,2,2,0,0,7,6,0,0,0,36284,9004.18509455282,10.499132151734834,middle,0,0,$409.04m,$221.46m,0,0,16.75,14.25,7.5,4.25,2.75,0.75,6,6,12.75,10.25,2,2,0,0
2015-11-23,2015-16,Crystal Palace,Sunderland,2,0,0,3,0,1,19,12,7,4,18,11,1,3,0,0,11,2,0,0,0,25486,400965.9857480606,10.145884560772224,middle,0,0,$149.27m,$122.38m,0,0,14,12,5.25,2.75,0.75,1,6.75,4.25,13.25,12.5,2,3,0.25,0
2015-11-28,2015-16,Aston Villa,Watford,7,0,0,3,2,3,12,14,6,6,6,13,2,3,0,0,10,10,0,0,0,42749,139443.63776951708,10.663101082278448,middle,0,1,$129.75m,$150.70m,0,0,9.25,12.5,2.75,4.5,0.75,1.5,6.5,7.25,8.75,10,1.5,1.75,0,0
2015-11-28,2015-16,Bournemouth,Everton,7,0,1,1,3,3,19,11,10,6,6,6,2,0,0,0,10,5,0,0,0,11364,310681.52685905213,9.338205742974079,middle,1,0,$109.89m,$274.84m,0,0,15.5,9.5,6,4.5,1.25,2.5,8.75,3.25,7.75,11.25,1.25,1,0,0
2015-11-28,2015-16,Crystal Palace,Newcastle,7,0,3,0,5,1,19,7,8,2,7,13,1,1,0,0,7,5,0,0,0,25486,411183.469294799,10.145884560772224,middle,0,0,$149.27m,$217.80m,0,0,13.5,12,5.25,2.75,1.5,1.25,6.5,4.75,11.5,12.5,1.5,2.5,0.25,0
2015-11-28,2015-16,Leicester,Man United,7,0,1,1,1,1,7,10,3,2,5,7,0,1,0,0,1,8,0,0,0,32261,120445.5508062335,10.381614349338879,middle,0,0,$177.21m,$483.84m,0,0,11.75,13.25,4.75,5.5,1.5,1.75,3.5,4.25,7.75,10,1,1,0,0
2015-11-28,2015-16,Man City,Southampton,7,0,3,0,3,1,16,12,9,8,14,11,2,1,0,0,6,4,0,0,0,53400,292166.6304151505,10.885566024948286,middle,0,0,$549.29m,$248.05m,0,0,15.75,9,7,5.25,2.75,1.75,7.5,5,8.5,10.5,1.5,1.75,0,0.25
2015-11-28,2015-16,Sunderland,Stoke,7,0,3,0,2,0,18,7,5,3,4,10,0,2,0,1,9,5,0,0,0,49000,220549.84791995643,10.799575577092764,middle,0,0,$122.38m,$161.70m,0,0,12,14.75,3.5,5.25,1.75,0.75,5.25,8.5,8.25,9.5,0.75,2.75,0.25,0.5
2015-11-29,2015-16,Liverpool,Swansea,1,0,3,0,1,0,10,8,2,0,12,6,3,1,0,0,8,7,0,0,0,53394,209678.61206532936,10.885453659084916,middle,0,0,$412.78m,$160.38m,0,0,17,8.75,5,2.75,1.5,1.25,10.75,5.25,8.75,9,1.25,0.75,0,0.25
2015-11-29,2015-16,Norwich,Arsenal,1,0,1,1,1,1,7,12,2,3,8,6,1,1,0,0,3,6,0,0,0,27359,153352.68862617403,10.216800821360927,middle,1,0,$128.59m,$503.64m,0,0,12.25,10.75,3,3,0.75,1,9.25,4.75,8.75,5.75,0.75,1,0,0
2015-11-29,2015-16,Tottenham,Chelsea,1,0,1,1,0,0,9,5,4,1,14,9,4,2,0,0,4,4,0,0,0,36284,15568.514358026661,10.499132151734834,middle,0,0,$409.04m,$608.85m,0,0,15.25,10,6.5,2.5,1.75,0.5,5.75,4.75,12,11,1.75,2.25,0,0
2015-11-29,2015-16,West Ham,West Brom,1,0,1,1,1,1,17,7,6,3,15,16,0,2,0,0,5,2,0,0,0,60000,171690.8381734711,11.002099841204238,middle,0,0,$221.46m,$124.41m,0,0,16,11,5.75,4.5,1.5,1.25,5.5,4,10.75,14.25,0.5,2.25,0,0.25
2015-12-05,2015-16,Arsenal,Sunderland,7,0,3,0,3,1,16,11,7,4,7,11,1,1,0,0,3,2,0,0,0,60704,383579.30479726876,11.013764872734741,middle,0,0,$503.64m,$122.38m,0,0,14.5,11,5.25,4.5,2.25,0.75,5,4.75,9.5,14.75,1,1.25,0,0.25
2015-12-05,2015-16,Chelsea,Bournemouth,7,0,0,3,0,1,19,15,6,5,10,13,2,1,0,0,11,4,0,0,0,40834,141981.17446935838,10.617270346696145,middle,0,1,$608.85m,$109.89m,0,0,14.25,10.75,4.5,3.75,1,1,5.5,5,11.25,15.75,1.25,3,0,0
2015-12-05,2015-16,Man United,West Ham,7,0,1,1,0,0,21,9,1,2,9,13,1,0,0,0,6,2,0,0,0,74140,263053.67453183694,11.213710476704723,middle,0,0,$483.84m,$221.46m,0,0,13,7,3,1.75,1.25,0,5.5,2.25,12.25,13.25,1,2,0,0.25
2015-12-05,2015-16,Southampton,Aston Villa,7,0,1,1,1,1,23,9,5,2,4,9,1,2,0,0,10,4,0,0,0,32384,181696.17246596233,10.385419752647138,middle,0,0,$248.05m,$129.75m,0,0,16,16.75,3.5,3.75,1.25,1,6.75,5,8.25,8,1.25,1,0.25,0
2015-12-05,2015-16,Stoke,Man City,7,0,3,0,2,0,7,11,4,4,9,10,0,1,0,0,1,6,0,0,0,30089,55110.591348750924,10.311914935439406,middle,0,0,$161.70m,$549.29m,0,0,8.75,13.5,3,4.25,1.25,0.75,4,6.75,11.25,12.25,1.75,0.75,0,0
2015-12-05,2015-16,Swansea,Leicester,7,0,0,3,0,3,10,16,2,5,3,19,2,3,0,0,3,8,0,0,0,21088,219644.718794016,9.956459437302234,middle,0,0,$160.38m,$177.21m,0,0,10.75,14,2.75,4,0.5,2.25,3,4.75,7,12.25,2.25,1.75,0,0
2015-12-05,2015-16,Watford,Norwich,7,0,3,0,2,0,14,6,7,1,11,10,3,3,0,0,4,1,0,0,0,22200,159297.72223350473,10.00784756786037,middle,1,1,$150.70m,$128.59m,0,0,13,11,4.5,4,1.25,1.25,4.5,5.5,11,11.5,2.25,1.5,0,0.25
2015-12-05,2015-16,West Brom,Tottenham,7,0,1,1,1,1,11,9,4,3,13,10,3,2,0,0,3,6,0,0,0,26688,163088.02769020552,10.191969305158473,middle,0,0,$124.41m,$409.04m,0,0,9.25,10.5,3,3.25,1.5,1.25,3.25,5,10.5,11,2,2,0,0
2015-12-06,2015-16,Newcastle,Liverpool,1,0,3,0,2,0,6,10,1,1,6,10,3,1,0,0,2,7,0,0,0,52305,192765.74090589097,10.864847247777861,middle,0,0,$217.80m,$412.78m,0,0,10.25,13.75,3.5,4,2,1.25,5,6.75,7.75,12,2.25,1.5,0,0
2015-12-07,2015-16,Everton,Crystal Palace,2,0,1,1,1,1,19,14,4,5,4,11,1,2,0,0,13,6,0,0,0,39572,299700.818143405,10.585877076443113,middle,0,0,$274.84m,$149.27m,0,0,15.5,12.75,6,6,2.75,1.5,6.5,3.25,7,9.75,1.5,1.5,0,0
2015-12-12,2015-16,Bournemouth,Man United,7,0,3,0,2,1,11,11,5,5,12,12,2,1,0,0,5,7,0,0,0,11364,304777.99189228995,9.338205742974079,middle,1,0,$109.89m,$483.84m,0,0,15.25,9.5,5.75,5.25,1.5,2.5,8.75,4.25,8.75,11,1.5,1,0,0
2015-12-12,2015-16,Crystal Palace,Southampton,7,0,3,0,1,0,12,15,5,3,11,13,0,0,0,0,8,5,0,0,0,25486,106344.84237914189,10.145884560772224,middle,0,0,$149.27m,$248.05m,0,0,15,9.75,6.25,2.5,1.5,0.5,8.25,3.75,12,13,1.25,1.75,0,0
2015-12-12,2015-16,Man City,Swansea,7,0,3,0,2,1,13,13,5,7,13,15,3,1,0,0,5,5,0,0,0,53400,236084.46487377904,10.885566024948286,middle,0,0,$549.29m,$160.38m,0,0,15.25,11,5.5,6.75,2,1.75,8.5,4.5,9,13,1.75,1.75,0,0.25
2015-12-12,2015-16,Norwich,Everton,7,0,1,1,1,1,9,15,2,3,9,6,1,0,0,0,5,4,0,0,0,27359,300272.03005015914,10.216800821360927,middle,1,0,$128.59m,$274.84m,0,0,10.25,10.5,3,2.5,0.75,0.75,6.5,3.75,10,6.25,1,0.75,0,0
2015-12-12,2015-16,Sunderland,Watford,7,0,0,3,0,1,14,13,2,6,6,9,1,0,0,0,8,3,0,0,0,49000,369299.12442823936,10.799575577092764,middle,0,1,$122.38m,$150.70m,0,0,12.5,13,3.25,5.25,1.25,0.5,7,7.25,6.25,9,0.5,1.75,0,0.5
2015-12-12,2015-16,West Ham,Stoke,7,0,1,1,0,0,22,12,9,3,7,9,1,2,0,0,11,7,0,0,0,60000,218351.0649859294,11.002099841204238,middle,0,0,$221.46m,$161.70m,0,0,16.75,10,6.25,3.5,1,0.75,6.5,4.5,10.75,12.25,0.75,2.75,0,0.25
2015-12-13,2015-16,Aston Villa,Arsenal,1,0,0,3,0,2,18,8,2,4,8,7,0,0,0,0,5,5,0,0,0,42749,161494.97593184246,10.663101082278448,middle,0,0,$129.75m,$503.64m,0,0,10.5,11.5,2.75,4.25,0.75,1.75,5.5,7.25,7.75,8.75,1.25,1.75,0,0
2015-12-13,2015-16,Liverpool,West Brom,1,0,1,1,2,2,28,4,8,2,7,10,0,0,0,0,4,4,0,0,0,53394,122373.11300848749,10.885453659084916,middle,0,0,$412.78m,$124.41m,0,0,18.75,7.25,4,2.25,1.25,1.25,9,6,8.5,8.25,1.25,0.75,0,0.25
2015-12-13,2015-16,Tottenham,Newcastle,1,0,0,3,1,2,20,8,8,4,13,14,2,2,0,0,6,2,0,0,0,36284,388692.71768723114,10.499132151734834,middle,0,0,$409.04m,$217.80m,0,0,17,9,7.5,2.75,2,1,5.25,3.75,11.5,11.75,2,2.25,0,0
2015-12-14,2015-16,Leicester,Chelsea,2,0,3,0,2,1,9,11,5,5,16,8,2,0,0,0,1,8,0,0,0,32261,142504.73289480872,10.381614349338879,middle,0,0,$177.21m,$608.85m,0,0,10,9.5,4.25,3.75,1.5,0.75,2.25,5,9.5,9,1.25,0.75,0,0
2015-12-19,2015-16,Chelsea,Sunderland,7,0,3,0,3,1,17,11,7,3,12,12,1,3,0,0,2,2,0,0,0,40834,390386.086588727,10.617270346696145,middle,0,0,$608.85m,$122.38m,0,0,16.25,11.5,5.5,4.25,1.25,1.25,5,4.5,8.75,14.5,1.25,3,0,0
2015-12-19,2015-16,Everton,Leicester,7,0,0,3,2,3,13,10,5,5,6,14,2,1,0,0,10,2,0,0,0,39572,152353.56920212772,10.585877076443113,middle,0,0,$274.84m,$177.21m,0,0,15.75,12.75,6.5,5.5,3.25,1.5,7.75,3,5.5,9.75,1.5,1.25,0,0
2015-12-19,2015-16,Man United,Norwich,7,0,0,3,1,2,11,6,2,4,4,10,0,2,0,0,11,0,0,0,0,74140,257515.9516244722,11.213710476704723,middle,0,1,$483.84m,$128.59m,0,0,12.75,6.25,1.75,1.75,0.75,0.5,7,1.75,10.25,11.5,1,1.75,0,0.25
2015-12-19,2015-16,Newcastle,Aston Villa,7,0,1,1,1,1,8,10,4,7,9,14,1,3,0,0,3,7,0,0,0,52305,275100.71867976384,10.864847247777861,middle,0,0,$217.80m,$129.75m,0,0,9.5,11.75,3,4.25,0.75,1,5,6.75,7.5,13,2.25,2,0,0
2015-12-19,2015-16,Southampton,Tottenham,7,0,0,3,0,2,11,13,4,6,18,9,1,1,0,0,4,7,0,0,0,32384,119627.70526135447,10.385419752647138,middle,0,0,$248.05m,$409.04m,0,0,15.25,13.5,3,3.5,0.75,1,6.25,5,8.75,7.75,1,1.25,0.25,0
2015-12-19,2015-16,Stoke,Crystal Palace,7,0,0,3,1,2,26,12,5,3,6,12,2,0,0,0,7,3,0,0,0,30089,227313.2009095159,10.311914935439406,middle,0,0,$161.70m,$149.27m,0,0,13.25,13.75,3,3.5,1,1,5,5.75,9.5,12.5,2,0.75,0,0
2015-12-19,2015-16,West Brom,Bournemouth,7,0,0,3,1,2,6,16,2,7,12,9,2,1,2,0,4,8,0,0,0,26688,197747.0712549727,10.191969305158473,middle,0,1,$124.41m,$109.89m,0,0,8.75,12.25,3.25,4.5,1.5,1.75,4,5.75,10.5,10,2,1.75,0.5,0
2015-12-20,2015-16,Swansea,West Ham,1,0,1,1,0,0,21,11,2,2,6,9,0,1,0,0,8,9,0,0,0,21088,271182.2940694009,9.956459437302234,middle,0,0,$160.38m,$221.46m,0,0,12.5,14.5,2.75,4,0.5,2,4.75,6.5,7,11,1.75,1.5,0,0
2015-12-20,2015-16,Watford,Liverpool,1,0,3,0,3,0,6,12,5,4,6,9,1,0,0,0,7,9,0,0,0,22200,263271.86070119514,10.00784756786037,middle,1,0,$150.70m,$412.78m,0,0,12.5,9.75,5.5,3.5,2,0.5,5.5,5.5,9.75,10.75,2,1.25,0,0.25
2015-12-21,2015-16,Arsenal,Man City,2,0,3,0,2,1,8,20,5,6,5,16,0,2,0,0,4,8,0,0,0,60704,257181.92031749492,11.013764872734741,middle,0,0,$503.64m,$549.29m,0,0,13.5,13.75,5.25,4.75,2,1,5.25,5.25,8.75,14.5,0.75,1,0,0.25
2015-12-26,2015-16,Aston Villa,West Ham,7,0,1,1,1,1,5,10,8,4,14,13,3,3,0,0,9,6,0,0,0,42749,167456.82271247878,10.663101082278448,middle,0,0,$129.75m,$221.46m,0,0,9.5,11.25,4,4.25,0.75,1.5,6.75,7.25,8.75,10,1.5,1.75,0,0
2015-12-26,2015-16,Bournemouth,Crystal Palace,7,0,1,1,0,0,10,8,4,0,10,13,1,0,0,0,8,9,0,0,0,11364,143090.59528058144,9.338205742974079,middle,1,0,$109.89m,$149.27m,0,0,15,8,6,3,1.25,1.25,9.75,5.25,9.25,10.5,1.75,0.75,0,0
2015-12-26,2015-16,Chelsea,Watford,7,0,1,1,2,2,17,12,2,3,7,15,1,4,0,0,9,4,0,0,0,40834,23726.623468435548,10.617270346696145,middle,0,1,$608.85m,$150.70m,0,0,18.5,10.5,5.5,3.25,1.5,1,7,3.75,8.25,13,1.25,3,0,0
2015-12-26,2015-16,Liverpool,Leicester,7,0,3,0,1,0,25,7,4,3,11,8,2,1,0,0,7,6,0,0,0,53394,151539.25604911376,10.885453659084916,middle,0,0,$412.78m,$177.21m,0,0,21.25,7,4.5,2.25,1.25,1,8.25,5.75,9.25,7.5,1.5,1,0,0
2015-12-26,2015-16,Man City,Sunderland,7,0,3,0,4,1,19,11,9,3,10,11,1,1,0,0,5,1,0,0,0,53400,167886.8815730809,10.885566024948286,middle,0,0,$549.29m,$122.38m,0,0,14.75,12.5,6.5,6.75,2.5,1.75,6.75,3.75,10.5,12.5,1.5,1.5,0,0
2015-12-26,2015-16,Newcastle,Everton,7,0,0,3,0,1,10,20,1,7,16,12,2,2,0,0,1,7,0,0,0,52305,192134.6398533378,10.864847247777861,middle,0,0,$217.80m,$274.84m,0,0,8.25,14.5,1.75,5.5,0.75,1.25,2.5,7.5,10,12,2.5,1.75,0,0
2015-12-26,2015-16,Southampton,Arsenal,7,0,3,0,4,0,15,7,5,4,10,9,1,0,0,0,3,4,0,0,0,32384,114943.81464652857,10.385419752647138,middle,0,0,$248.05m,$503.64m,0,0,16.25,11.25,3.75,4,1.25,1,6,4.5,10,8.75,1.25,0.75,0,0
2015-12-26,2015-16,Stoke,Man United,7,0,3,0,2,0,13,11,3,6,13,16,1,2,0,0,1,12,0,0,0,30089,52920.803743498815,10.311914935439406,middle,0,0,$161.70m,$483.84m,0,0,13.5,13.25,3.5,4.25,1.5,0.5,2.5,7.5,10.25,12,1.5,1,0,0
2015-12-26,2015-16,Swansea,West Brom,7,0,3,0,1,0,7,9,2,3,10,13,1,3,0,0,0,7,0,0,0,21088,165811.4860767686,9.956459437302234,middle,0,0,$160.38m,$124.41m,0,0,12.25,13,2.5,3.5,0.75,1.25,3.75,7.25,6.5,12.5,1.5,2.25,0,0
2015-12-26,2015-16,Tottenham,Norwich,7,0,3,0,3,0,15,11,10,3,4,13,1,2,0,0,9,4,0,0,0,36284,148055.2703777688,10.499132151734834,middle,0,1,$409.04m,$128.59m,0,0,16.5,8.5,8.5,3,2,0.75,6.5,4,11,11.25,2.25,2,0,0
2015-12-28,2015-16,Arsenal,Bournemouth,2,0,3,0,2,0,13,10,6,3,7,8,2,0,0,0,9,3,0,0,0,60704,151385.02661562435,11.013764872734741,middle,0,1,$503.64m,$109.89m,0,0,11.75,13.75,5.5,4.25,2,0.75,5.75,4.75,7.75,13,0.75,1,0,0
2015-12-28,2015-16,Crystal Palace,Swansea,2,0,1,1,0,0,10,5,2,3,11,16,3,2,0,0,7,4,0,0,0,25486,267953.1718439354,10.145884560772224,middle,0,0,$149.27m,$160.38m,0,0,15,9.75,5.5,3,1.5,0.5,8.25,4,11.75,13.25,1.25,1.5,0,0
2015-12-28,2015-16,Everton,Stoke,2,0,0,3,3,4,15,8,3,5,10,12,2,1,0,0,6,2,0,0,0,39572,72731.16452991485,10.585877076443113,middle,0,0,$274.84m,$161.70m,0,0,15.75,10.5,5.25,4.5,2.5,2,7.75,3.25,6.5,11.5,1.25,1,0,0
2015-12-28,2015-16,Man United,Chelsea,2,0,1,1,0,0,12,8,2,3,16,6,4,2,0,0,5,3,0,0,0,74140,261725.02011339835,11.213710476704723,middle,0,0,$483.84m,$608.85m,0,0,14.25,6.75,2,2.25,0.75,0.5,6.75,1.5,10,9.75,1.5,1.75,0,0.25
2015-12-28,2015-16,Norwich,Aston Villa,2,0,3,0,2,0,9,6,4,3,10,21,2,5,0,0,3,7,0,0,0,27359,216478.78274329376,10.216800821360927,middle,1,0,$128.59m,$129.75m,0,0,8.5,10.25,3.25,2.25,1.25,0.5,4,4.75,9.75,10,1.25,1.5,0,0
